doid_id	doid_name	entrez_gene_id	gene_symbol	sources	license
DOID:8577	ulcerative colitis	159296	NKX2-3	DISEASES|DisGeNET|GWAS Catalog	
DOID:8577	ulcerative colitis	201266	SLC39A11	GWAS Catalog	CC-BY 4.0
DOID:8577	ulcerative colitis	219333	USP12	GWAS Catalog	CC-BY 4.0
DOID:8577	ulcerative colitis	219771	CCNY	DisGeNET|GWAS Catalog	
DOID:8577	ulcerative colitis	345611	IRGM	DisGeNET	ODbL 1.0
DOID:8577	ulcerative colitis	400935	IL17REL	DisGeNET|GWAS Catalog	
DOID:8577	ulcerative colitis	441168	FAM26F	GWAS Catalog	CC-BY 4.0
DOID:8577	ulcerative colitis	100507436	MICA	DOAF	
DOID:8577	ulcerative colitis	100996485	C5orf66	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	153	ADRB1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	199	AIF1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	213	ALB	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	345	APOC3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	356	FASLG	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	567	B2M	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	677	ZFP36L1	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	836	CASP3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	847	CAT	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	868	CBLB	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	920	CD4	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	925	CD8A	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	941	CD80	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	942	CD86	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	952	CD38	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	959	CD40LG	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	969	CD69	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	973	CD79A	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	1019	CDK4	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1129	CHRM2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1234	CCR5	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	1356	CP	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1401	CRP	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1444	CSHL1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1493	CTLA4	DISEASES|DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	1512	CTSH	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	1636	ACE	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	1649	DDIT3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1843	DUSP1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1861	TOR1A	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	1869	E2F1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	1956	EGFR	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	2065	ERBB3	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	2571	GAD1	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	2572	GAD2	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	2641	GCG	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	2952	GSTT1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3039	HBA1	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3040	HBA2	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3105	HLA-A	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3106	HLA-B	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3115	HLA-DPB1	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3117	HLA-DQA1	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3119	HLA-DQB1	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3123	HLA-DRB1	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3133	HLA-E	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	3240	HP	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3291	HSD11B2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3375	IAPP	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3382	ICA1	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3458	IFNG	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3460	IFNGR2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3479	IGF1	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3481	IGF2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3484	IGFBP1	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3553	IL1B	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3554	IL1R1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3558	IL2	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	3559	IL2RA	DISEASES|DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	3565	IL4	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3569	IL6	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3586	IL10	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	3627	CXCL10	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3630	INS	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	3651	PDX1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3710	ITPR3	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	3767	KCNJ11	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	3898	LAD1	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	3958	LGALS3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	4008	LMO7	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	4842	NOS1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	4843	NOS2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	4846	NOS3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	4938	OAS1	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	5078	PAX4	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	5551	PRF1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	5588	PRKCQ	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	5771	PTPN2	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	5798	PTPRN	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	5799	PTPRN2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6356	CCL11	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6364	CCL20	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6402	SELL	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6556	SLC11A1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6571	SLC18A2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6648	SOD2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6750	SST	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	6774	STAT3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6775	STAT4	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6833	ABCC8	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	6927	HNF1A	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	7124	TNF	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	7292	TNFSF4	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	7297	TYK2	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	7409	VAV1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	7421	VDR	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	7528	YY1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	8718	TNFRSF25	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	8797	TNFRSF10A	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	8913	CACNA1G	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	8935	SKAP2	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	9131	AIFM1	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	10019	SH2B3	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	10666	CD226	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	22979	EFR3B	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	23242	COBL	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	23274	CLEC16A	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	25865	PRKD2	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	26191	PTPN22	DISEASES|DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	26291	FGF21	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	29949	IL19	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	50604	IL20	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	50943	FOXP3	DISEASES|DisGeNET	
DOID:9744	type 1 diabetes mellitus	51083	GAL	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	53347	UBASH3A	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	55315	SLC29A3	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	55328	RNLS	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	55340	GIMAP5	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	55423	SIRPG	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	57818	G6PC2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	60468	BACH2	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	64135	IFIH1	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	83879	CDCA7	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	94103	ORMDL3	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	114904	C1QTNF6	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	169792	GLIS3	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	246778	IL27	DisGeNET|GWAS Catalog	
DOID:9744	type 1 diabetes mellitus	387082	SUMO4	DISEASES	DISEASES
DOID:9744	type 1 diabetes mellitus	387103	CENPW	GWAS Catalog	CC-BY 4.0
DOID:9744	type 1 diabetes mellitus	723961	INS-IGF2	DisGeNET	ODbL 1.0
DOID:9744	type 1 diabetes mellitus	100506742	CASP12	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	54	ACP5	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	156	ADRBK1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	176	ACAN	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	177	AGER	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	196	AHR	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	213	ALB	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	240	ALOX5	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	306	ANXA3	DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	326	AIRE	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	332	BIRC5	DOAF	
DOID:7148	rheumatoid arthritis	355	FAS	DOAF	
DOID:7148	rheumatoid arthritis	356	FASLG	DOAF	
DOID:7148	rheumatoid arthritis	624	BDKRB2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	632	BGLAP	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	633	BGN	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	639	PRDM1	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	640	BLK	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	708	C1QBP	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	718	C3	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	727	C5	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	800	CALD1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	847	CAT	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	861	RUNX1	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	914	CD2	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	916	CD3E	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	920	CD4	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	921	CD5	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	925	CD8A	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	940	CD28	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	941	CD80	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	958	CD40	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	959	CD40LG	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	965	CD58	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	968	CD68	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	969	CD69	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	973	CD79A	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	1021	CDK6	DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	1041	CDSN	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	1116	CHI3L1	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	1234	CCR5	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	1235	CCR6	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	1280	COL2A1	DOAF	
DOID:7148	rheumatoid arthritis	1311	COMP	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	1401	CRP	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	1404	HAPLN1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	1437	CSF2	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	1493	CTLA4	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	1509	CTSD	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	1513	CTSK	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	1524	CX3CR1	DOAF	
DOID:7148	rheumatoid arthritis	1656	DDX6	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	1776	DNASE1L3	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	1803	DPP4	DOAF|GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	1827	RCAN1	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	2023	ENO1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	2113	ETS1	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	2212	FCGR2A	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	2213	FCGR2B	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	2214	FCGR3A	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	2289	FKBP5	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	2312	FLG	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	2335	FN1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	2625	GATA3	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	2638	GC	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	2870	GRK6	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	2908	NR3C1	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	2920	CXCL2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3002	GZMB	DOAF	
DOID:7148	rheumatoid arthritis	3059	HCLS1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3105	HLA-A	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3106	HLA-B	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3115	HLA-DPB1	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	3117	HLA-DQA1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3118	HLA-DQA2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3119	HLA-DQB1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3123	HLA-DRB1	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3127	HLA-DRB5	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3146	HMGB1	DOAF	
DOID:7148	rheumatoid arthritis	3181	HNRNPA2B1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3236	HOXD10	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3237	HOXD11	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3239	HOXD13	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3329	HSPD1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3383	ICAM1	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	3394	IRF8	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3458	IFNG	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	3516	RBPJ	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3552	IL1A	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3553	IL1B	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	3557	IL1RN	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	3558	IL2	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	3559	IL2RA	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3560	IL2RB	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	3565	IL4	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	3566	IL4R	DOAF	
DOID:7148	rheumatoid arthritis	3569	IL6	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	3570	IL6R	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3572	IL6ST	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	3576	CXCL8	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	3586	IL10	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	3600	IL15	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	3604	TNFRSF9	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	3605	IL17A	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	3606	IL18	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	3627	CXCL10	DOAF	
DOID:7148	rheumatoid arthritis	3654	IRAK1	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	3663	IRF5	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3684	ITGAM	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	3798	KIF5A	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3899	AFF3	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	3934	LCN2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	3952	LEP	DOAF	
DOID:7148	rheumatoid arthritis	4153	MBL2	DOAF	
DOID:7148	rheumatoid arthritis	4218	RAB8A	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4261	CIITA	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4282	MIF	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	4312	MMP1	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	4313	MMP2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4314	MMP3	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	4318	MMP9	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	4322	MMP13	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	4323	MMP14	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4353	MPO	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4520	MTF1	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	4524	MTHFR	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4688	NCF2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4772	NFATC1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	4790	NFKB1	DOAF	
DOID:7148	rheumatoid arthritis	4794	NFKBIE	DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	4795	NFKBIL1	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	4843	NOS2	DOAF	
DOID:7148	rheumatoid arthritis	4846	NOS3	DOAF	
DOID:7148	rheumatoid arthritis	4879	NPPB	DOAF	
DOID:7148	rheumatoid arthritis	4982	TNFRSF11B	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	5138	PDE2A	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	5341	PLEK	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	5443	POMC	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	5444	PON1	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	5453	POU3F1	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	5469	MED1	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	5588	PRKCQ	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	5599	MAPK8	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	5657	PRTN3	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	5743	PTGS2	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	5747	PTK2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	5771	PTPN2	DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	5788	PTPRC	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	5890	RAD51B	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	5911	RAP2A	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	5966	REL	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	6288	SAA1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	6347	CCL2	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	6348	CCL3	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	6352	CCL5	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	6355	CCL8	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	6366	CCL21	DISEASES|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	6372	CXCL6	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	6387	CXCL12	DOAF	
DOID:7148	rheumatoid arthritis	6401	SELE	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	6441	SFTPD	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	6556	SLC11A1	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	6583	SLC22A4	DOAF|DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	6648	SOD2	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	6696	SPP1	DOAF	
DOID:7148	rheumatoid arthritis	6772	STAT1	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	6775	STAT4	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	6850	SYK	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	7006	TEC	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	7040	TGFB1	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	7076	TIMP1	DISEASES	DISEASES
DOID:7148	rheumatoid arthritis	7090	TLE3	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	7099	TLR4	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	7112	TMPO	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	7124	TNF	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	7128	TNFAIP3	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	7132	TNFRSF1A	DISEASES|DOAF	DISEASES
DOID:7148	rheumatoid arthritis	7133	TNFRSF1B	DISEASES|DOAF|DisGeNET	
DOID:7148	rheumatoid arthritis	7157	TP53	DOAF	
DOID:7148	rheumatoid arthritis	7163	TPD52	GWAS Catalog	CC-BY 4.0
DOID:7148	rheumatoid arthritis	7185	TRAF1	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:7148	rheumatoid arthritis	7189	TRAF6	DisGeNET	ODbL 1.0
DOID:7148	rheumatoid arthritis	7297	TYK2	DISEASES|DisGeNET	
DOID:7148	rheumatoid arthritis	7321	UBE2D1	DISEASES	DISEASES
